720.933,-360.827
716.934,-360.336
713.067,-362.676
709.502,-367.454
706.409,-374.277
703.957,-382.752
702.316,-392.484
701.654,-403.082
702.14,-414.152
703.946,-425.301
707.165,-436.163
711.602,-446.495
716.985,-456.077
723.043,-464.694
729.506,-472.128
736.104,-478.162
742.564,-482.58
748.617,-485.164
753.992,-485.697
758.418,-483.963
761.706,-479.858
763.997,-473.738
765.512,-466.072
766.475,-457.329
767.107,-447.978
767.63,-438.49
768.267,-429.332
769.24,-420.975
770.771,-413.888
773.083,-408.54
776.333,-405.25
780.42,-403.741
785.178,-403.583
790.442,-404.349
796.046,-405.61
801.824,-406.938
807.61,-407.904
813.24,-408.08
818.547,-407.038
823.365,-404.35
827.557,-399.7
831.095,-393.226
833.98,-385.179
836.213,-375.81
837.794,-365.37
838.723,-354.109
839.001,-342.279
838.629,-330.131
837.607,-317.914
835.935,-305.881
833.619,-294.245
830.68,-283.071
827.142,-272.388
823.031,-262.223
818.372,-252.605
813.191,-243.561
807.513,-235.12
801.363,-227.311
794.767,-220.161
787.749,-213.698
780.402,-207.988
773.085,-203.246
766.225,-199.724
760.247,-197.676
755.579,-197.353
752.647,-199.008
751.876,-202.893
753.693,-209.262
758.525,-218.366
766.798,-230.458
778.727,-245.645
793.685,-263.45
810.834,-283.247
829.337,-304.416
848.354,-326.332
867.048,-348.371
884.581,-369.911
900.115,-390.328
912.812,-408.999
921.834,-425.301
926.557,-438.721
927.216,-449.204
924.261,-456.8
918.141,-461.564
909.306,-463.55
898.205,-462.811
885.286,-459.401
871.001,-453.374
855.797,-444.782
840.126,-433.681
824.376,-420.138
808.703,-404.283
793.205,-386.262
777.975,-366.218
763.113,-344.298
748.712,-320.645
734.87,-295.403
721.684,-268.72
709.248,-240.737
697.66,-211.603
687.061,-181.586
677.764,-151.46
670.13,-122.128
664.52,-94.4885
661.291,-69.4447
660.805,-47.896
663.42,-30.7425
669.496,-18.8861
679.393,-13.2267
693.47,-14.6655
711.887,-23.7136
734.001,-39.3262
758.967,-60.0675
785.944,-84.5043
814.087,-111.2
842.553,-138.721
870.5,-165.633
897.082,-190.5
921.459,-211.889
942.784,-228.363
960.421,-238.848
974.552,-243.699
985.562,-243.632
993.838,-239.361
999.767,-231.603
1003.73,-221.071
1006.13,-208.48
1007.34,-194.547
1007.74,-179.985
1007.73,-165.511
1007.62,-151.737
1007.42,-138.873
1007.07,-127.028
1006.5,-116.309
1005.66,-106.825
1004.48,-98.6833
1002.9,-91.9925
1000.87,-86.861
998.306,-83.3967
995.161,-81.708
991.416,-81.8527
987.238,-83.6888
982.839,-87.0237
978.432,-91.6653
974.229,-97.4209
970.444,-104.098
967.29,-111.506
964.978,-119.45
963.722,-127.739
963.735,-136.18
965.179,-144.556
968.02,-152.548
972.171,-159.811
977.548,-166.001
984.065,-170.773
991.637,-173.784
1000.18,-174.688
1009.61,-173.142
1019.84,-168.801
1030.78,-161.321
1042.28,-150.645
1053.89,-137.865
1065.11,-124.366
1075.42,-111.525
1084.31,-100.727
1091.26,-93.352
1095.76,-90.7806
1097.3,-94.3947
1095.36,-105.576
1089.44,-125.705
1079.25,-155.565
1065.5,-193.555
1049.1,-237.469
1030.99,-285.11
1012.11,-334.271
993.378,-382.753
975.73,-428.357
960.096,-468.877
947.407,-502.114
938.594,-525.864
934.282,-538.524
933.866,-540.877
936.437,-534.3
941.085,-520.172
946.901,-499.873
952.974,-474.781
958.394,-446.276
962.252,-415.736
963.637,-384.54
961.64,-354.068
955.571,-325.448
945.617,-298.808
932.188,-274.029
915.692,-250.988
896.537,-229.564
875.133,-209.637
851.886,-191.084
827.206,-173.786
801.5,-157.62
775.178,-142.465
748.577,-128.277
721.747,-115.317
694.67,-103.923
667.325,-94.4321
639.693,-87.1826
611.754,-82.512
583.488,-80.7579
554.876,-82.2583
525.897,-87.3511
496.533,-96.3735
466.817,-109.534
436.992,-126.525
407.362,-146.908
378.222,-170.245
349.874,-196.098
322.615,-224.029
296.744,-253.602
272.563,-284.376
250.367,-315.917
230.458,-347.783
213.084,-379.618
198.286,-411.388
186.059,-443.132
176.395,-474.897
169.285,-506.724
164.723,-538.657
162.7,-570.742
163.21,-603.019
166.245,-635.535
171.796,-668.329
179.82,-701.386
190.123,-734.441
202.472,-767.166
216.638,-799.234
232.389,-830.318
249.494,-860.092
267.722,-888.229
286.841,-914.401
306.622,-938.282
326.832,-959.545
347.256,-977.937
367.743,-993.506
388.154,-1006.37
408.355,-1016.65
428.208,-1024.46
447.577,-1029.93
466.326,-1033.18
484.318,-1034.32
501.416,-1033.48
517.484,-1030.78
532.504,-1026.37
546.934,-1020.6
561.349,-1013.83
576.326,-1006.44
592.439,-998.804
610.267,-991.295
630.384,-984.288
653.366,-978.158
